
0.00000619787074107592 0.00001225716692054846 0.00000318462192971936 0.00000037664054097775 0.00000005150100790274 0.00000000065721472708 0.00000000129989707887 
0.00001762014598760686 0.00000492370880600390 0.00000284633047265004 0.00000003640001544625 0.00000007861961215383 0.00000001045163600111 0.00000000013694467782 
0.00001133242255413336 0.00000287677334931402 0.00000040297047476656 0.00000020439379788684 0.00000004148867560616 0.00000000564776669876 0.00000000058379256984 
0.00001846176254716170 0.00000366045796518222 0.00000172646027785106 0.00000030718717702882 0.00000006166214028269 0.00000001601711474564 0.00000000008869882606 
0.00000595657470903177 0.00000072326960953717 0.00000006833285581820 0.00000027631205945511 0.00000001971864982409 0.00000001132486993072 0.00000000000705036030 
0.00000051883506735351 0.00000129933411585625 0.00000124856376082505 0.00000008859474220912 0.00000004255844210377 0.00000001501243396262 0.00000000059021587617 
0.00002158071064961575 0.00000427965231430960 0.00000088110904883365 0.00000003093764000539 0.00000002943994736881 0.00000000796091725874 0.00000000005587352803 
0.00001708368178299224 0.00000404538574905189 0.00000044308332114440 0.00000014880665943906 0.00000001741753230533 0.00000001342329447596 0.00000000016940937542 
0.00002873014712534427 0.00000798595514162059 0.00000112492044124224 0.00000004461236002840 0.00000009258091004938 0.00000000107208286693 0.00000000091044860540 
0.00001918199976103097 0.00000931767770673275 0.00000138792836423818 0.00000037182029011262 0.00000003195384401522 0.00000001078405631461 0.00000000072109607174 
0.00000150534409293357 0.00000209890750824115 0.00000027557253545751 0.00000023317686448365 0.00000002061634418737 0.00000000439815295294 0.00000000071053030126 
0.00000544925056189527 0.00000041177472809295 0.00000333972704957830 0.00000042921363352377 0.00000003764134071105 0.00000000168020086733 0.00000000030533264805 
0.00000606443943418356 0.00000683427506231737 0.00000220741663703450 0.00000027458664320079 0.00000007406354285422 0.00000000961224699836 0.00000000031863400807 
0.00000226760212385102 0.00001074775292764230 0.00000219676306834060 0.00000012656980530323 0.00000002831613166165 0.00000000390934218331 0.00000000057602100867 
0.00000584948278792297 0.00000808081750669487 0.00000239317054706589 0.00000030822733876334 0.00000003879285515040 0.00000000556668133811 0.00000000020660984035 
0.00003115029799616309 0.00000039280799768449 0.00000207862848000673 0.00000005925203083734 0.00000003668742110108 0.00000000095915630993 0.00000000029030822191 
0.00001971192986793824 0.00000354473035812930 0.00000016065644103946 0.00000016660738921814 0.00000000712385350710 0.00000001364010948635 0.00000000024523494346 
0.00000223320181191866 0.00000164444661443497 0.00000072367683046082 0.00000033219128425799 0.00000003213457944184 0.00000000348734197075 0.00000000019950263663 
0.00000505085830226903 0.00000794269771198231 0.00000041645970938475 0.00000047987011519979 0.00000007086411280000 0.00000000585039749978 0.00000000106893693896 
0.00001425482972017278 0.00000592889644046579 0.00000068579417167314 0.00000014652369095813 0.00000006603004365502 0.00000000544762279731 0.00000000075676176436 
