
0.00007534961918054250 0.00005318981848922988 0.00000552922291241487 0.00000361629301082189 0.00000003157243533281 0.00000004856375390716 
0.00013675728778927976 0.00001494623727715805 0.00000455057408288440 0.00000035470949732996 0.00000003458626096631 0.00000005711543771270 
0.00023863907893151293 0.00001279053296165955 0.00000130968996003844 0.00000035636343298506 0.00000003830936989857 0.00000000901879637638 
0.00007310208167510268 0.00002402135184809140 0.00000425969155770645 0.00000025608218656714 0.00000006714091682625 0.00000002791992947948 
0.00025862654167951860 0.00000611123583915685 0.00000159914033659447 0.00000017557633391618 0.00000000121004717357 0.00000002948102917344 
0.00014386588703807490 0.00003752497742759431 0.00000027404631275374 0.00000035598375092150 0.00000010951160867023 0.00000000427256452440 
0.00024451057097785167 0.00001501644470991437 0.00000067693966698812 0.00000055427260114982 0.00000011140344469140 0.00000000664905641656 
0.00012089612690857621 0.00004054895197391772 0.00000062478098250551 0.00000077951115606822 0.00000001033618524104 0.00000002065479520752 
0.00018470541887793956 0.00002090373923024913 0.00000722808047726176 0.00000039593891543177 0.00000011232297936203 0.00000002632725859542 
0.00019541988916671471 0.00000835416778954823 0.00000342866333369329 0.00000086539293242538 0.00000018036203641714 0.00000001447161146473 
0.00018830576845907387 0.00005248463625129318 0.00000464401711219864 0.00000016412196401916 0.00000042282437462404 0.00000000343035644335 
0.00035415508581415622 0.00004853587819475536 0.00000430682167262830 0.00000378451325211415 0.00000005508027456358 0.00000003351017241471 
0.00021834509171370087 0.00001261263665952583 0.00000411960741963924 0.00000176466915036144 0.00000002049376846003 0.00000005776841227600 
0.00012313426219812129 0.00005872451993482741 0.00000424690372824443 0.00000226016546456265 0.00000009980543325128 0.00000001360056600674 
0.00006570799821936646 0.00006213964355339385 0.00000505869304312512 0.00000245060833492516 0.00000012930511950060 0.00000004105089601580 
0.00004832642581753532 0.00004627047171190668 0.00000263646531273309 0.00000001592768583691 0.00000008034732879025 0.00000003089699518455 
0.00016766866497519572 0.00003208495296647129 0.00000110609397374617 0.00000021023107343865 0.00000006284010645174 0.00000001516553638226 
0.00017059777383821029 0.00003471470143345812 0.00000688069917131884 0.00000045251160862847 0.00000012135307336791 0.00000001075991740151 
0.00031099316751337369 0.00002131147925688026 0.00000316301119873685 0.00000025301176087567 0.00000012235510027381 0.00000000944108968781 
0.00010304938889937887 0.00001541336223276346 0.00000443016423901099 0.00000020675471645859 0.00000015340966186272 0.00000001815729255839 
